target_model_id target_label source_label weight_max weight_func weight_sigma distance_range target_sections delay params_file
471129934 e5Rbp4 LGN 6.4237961354e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
471143169 e5Rbp4 LGN 6.056731579600001e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
471758398 e5Rbp4 LGN 6.98947330596e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
471767045 e5Rbp4 LGN 3.96300574088e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
485574832 e5Rbp4 LGN 4.90700169766e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
485835055 e5Rbp4 LGN 5.390321749700001e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
485880739 e5Rbp4 LGN 4.94517182932e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
486052980 e5Rbp4 LGN 6.227496491100001e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
486110216 e5Rbp4 LGN 6.49633595184e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
487664663 e5Rbp4 LGN 6.83715640028e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
485912047 e23Cux2 LGN 7.24026930558e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
487661754 e23Cux2 LGN 7.911780950300001e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
321708130 i6Pvalb LGN 0.00058849913963   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
466245544 i6Pvalb LGN 0.00057651264115   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
471087830 i6Pvalb LGN 0.00055719392574   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
475888653 i6Pvalb LGN 0.00060209363198   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
478058328 i6Pvalb LGN 0.000701797010887   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
478828646 i6Pvalb LGN 0.0005972070176799999   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
313862022 e4Scnn1a LGN 2.3479494651e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
314900022 e4Scnn1a LGN 8.10985903604e-06   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
320668879 e4Scnn1a LGN 1.65991700065e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
324521027 e4Scnn1a LGN 1.62964968165e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
348592897 e4Scnn1a LGN 3.73082419367e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
395830185 e4Scnn1a LGN 1.67671048018e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
469798159 e4Scnn1a LGN 1.3904471628e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
476126528 e4Scnn1a LGN 1.31280645936e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
476218657 e4Scnn1a LGN 3.12402608699e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
341442651 i23Pvalb LGN 0.00156923035195   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
471077468 i23Pvalb LGN 0.00132439616874   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
484635029 i23Pvalb LGN 0.00139354603091   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
488501071 i23Pvalb LGN 0.00152597608881   "[0.0, 1e+20]" "['somatic', 'basal']" 1.7 AMPA_ExcToInh.json
477135941 e4other LGN 1.04636682529e-05   "[0.0, 150.0]" "['basal', 'apical']" 1.7 AMPA_ExcToExc.json
