target_model_id target_label source_label weight_max weight_func weight_sigma distance_range target_sections delay params_file
471129934 e5Rbp4 e5Rbp4 0.000166277798853231 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
471143169 e5Rbp4 e5Rbp4 7.079568930241506e-05 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
471758398 e5Rbp4 e5Rbp4 9.913109239227331e-05 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
471767045 e5Rbp4 e5Rbp4 0.00012664074241876884 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
485574832 e5Rbp4 e5Rbp4 0.00013339355645427734 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
485835055 e5Rbp4 e5Rbp4 0.00010329794850905463 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
485880739 e5Rbp4 e5Rbp4 0.0001232294339633522 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
486052980 e5Rbp4 e5Rbp4 0.00014332665238428645 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
486110216 e5Rbp4 e5Rbp4 0.00010989078119934971 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
487664663 e5Rbp4 e5Rbp4 0.0001427312499556847 wmax  "[0.0, 1e+20]" "['basal', 'apical']" 1.5 AMPA_ExcToExc.json
485912047 e23Cux2 e5Rbp4 3.348622702267984e-05 wmax  "[0.0, 200.0]" "['basal', 'apical']" 3.0 AMPA_ExcToExc.json
487661754 e23Cux2 e5Rbp4 2.7318129506132223e-05 wmax  "[0.0, 200.0]" "['basal', 'apical']" 3.0 AMPA_ExcToExc.json
321708130 i6Pvalb e5Rbp4 0.0006609279713088261 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.2 AMPA_ExcToInh.json
466245544 i6Pvalb e5Rbp4 0.0016997937490879967 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.2 AMPA_ExcToInh.json
471087830 i6Pvalb e5Rbp4 0.0005178067457845317 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.2 AMPA_ExcToInh.json
475888653 i6Pvalb e5Rbp4 0.0009078943233141519 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.2 AMPA_ExcToInh.json
478058328 i6Pvalb e5Rbp4 0.000579591939265288 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.2 AMPA_ExcToInh.json
478828646 i6Pvalb e5Rbp4 0.0011243256234481204 wmax  "[0.0, 1e+20]" "['somatic', 'basal']" 1.2 AMPA_ExcToInh.json
313862022 e4Scnn1a e5Rbp4 4.599402959123393e-05 wmax  "[0.0, 200.0]" "['basal', 'apical']" 2.5 AMPA_ExcToExc.json
314900022 e4Scnn1a e5Rbp4 1.3708387209310915e-05 wmax  "[0.0, 200.0]" "['basal', 'apical']" 2.5 AMPA_ExcToExc.json
320668879 e4Scnn1a e5Rbp4 2.330296659293421e-05 wmax  "[0.0, 200.0]" "['basal', 'apical']" 2.5 AMPA_ExcToExc.json
324521027 e4Scnn1a e5Rbp4 2.885580196891873e-05 wmax  "[0.0, 200.0]" "['basal', 'apical']" 2.5 AMPA_ExcToExc.json
